prob,dim,npts,nout,error,minimum,feval,niter,convergence,minimum_PT,maximum_PT,mean_PT,median_PT,memory,alloc
trig_6.0_2.0_1.0_950_114.csv,3,950,114,0.042452929501176406,17.112473817303783,12639.0,12639,true,15.312966806,15.312966806,15.312966806,15.312966806,4900758624,60873412
trig_6.0_3.0_1.5_250_60.csv,3,250,60,0.06655192840780266,25.566417787156105,2342.0,2342,true,0.47725527700000003,0.497359207,0.48784673936363643,0.49103993100000004,305939232,3828921
trig_6.0_3.5_5.0_650_130.csv,3,650,130,0.09900979250959718,76.24564615334248,8718.0,8718,true,8.919153542,8.919153542,8.919153542,8.919153542,3606760848,44976380
trig_6.0_3.5_6.5_750_90.csv,3,750,90,0.061236173481270306,7.450877776142272,9227.0,9227,true,12.084533076000001,12.084533076000001,12.084533076000001,12.084533076000001,4503982048,56126006
trig_6.0_4.5_4.0_250_50.csv,3,250,50,7.648261915875567,4390.050596762714,3122.0,3122,true,0.7892082640000001,0.802579251,0.7973793894285716,0.7974184590000001,484199632,6091129
trig_6.0_4.5_8.5_400_72.csv,3,400,72,0.04724795961995465,59.311680141275325,7838.0,7838,true,3.1788016150000002,3.1978526080000003,3.1883271115,3.1883271115,1513706400,19009800
trig_6.0_5.0_5.5_500_90.csv,3,500,90,4.232434252931418,8300.37502205175,7551.0,7551,true,3.570154934,3.5869685290000004,3.5785617315000002,3.5785617315000002,1610816208,20153056
trig_6.0_5.5_7.0_950_57.csv,3,950,57,2.158334901913861e-6,1.840864784678303e-6,10097.0,10097,true,9.973668288,9.973668288,9.973668288,9.973668288,3504046016,43329207
trig_6.0_6.5_10.0_150_12.csv,3,150,12,0.00111594298412232,0.20985244691880653,1460.0,1460,true,0.079383031,0.107137905,0.09214145425454545,0.09872884300000001,69438352,871567
trig_6.0_7.5_5.0_450_76.csv,3,450,76,0.0953500820911195,205.1786774875271,4817.0,4817,true,2.595645765,2.601669412,2.5986575885,2.5986575885,1303076256,16292079
trig_6.0_7.5_8.5_550_99.csv,3,550,99,4.977579022074609,9056.523960681123,5290.0,5290,true,6.610583438000001,6.610583438000001,6.610583438000001,6.610583438000001,2638705216,33060216
trig_6.0_8.0_6.5_1000_140.csv,3,1000,140,0.01222526630175036,37.7419199892098,11766.0,11766,true,16.305484797000002,16.305484797000002,16.305484797000002,16.305484797000002,5156629248,64003856
trig_6.5_1.5_8.0_750_98.csv,3,750,98,0.08352037941294377,386.4914640356425,9530.0,9530,true,5.514015678000001,5.514015678000001,5.514015678000001,5.514015678000001,2033342976,25097854
trig_6.5_2.0_5.0_250_32.csv,3,250,32,0.04630033297045877,5.815164066216662,2164.0,2164,true,0.244748659,0.265474418,0.2518826255,0.250212696,152771664,1889366
trig_6.5_2.0_5.5_250_20.csv,3,250,20,0.07935285313457552,39.4204000310338,2188.0,2188,true,0.244346361,0.26348435600000003,0.2524132298,0.250749948,154548976,1911912
trig_6.5_3.0_10.0_950_48.csv,3,950,48,0.03093131038515473,167.78821132176776,15289.0,15289,true,18.209393827,18.209393827,18.209393827,18.209393827,5451769248,67773350
trig_6.5_3.5_7.0_150_30.csv,3,150,30,1.2568632278994283,211.6827372694307,1378.0,1378,true,0.425606076,0.45613828900000003,0.44147531741666673,0.4447067335,325292176,4148782
trig_6.5_4.0_6.5_150_21.csv,3,150,21,0.43244253750676087,338.524997237832,1521.0,1521,true,0.117298471,0.14470486000000002,0.13380525539473684,0.1371622485,97731632,1233454
trig_6.5_4.0_9.0_900_135.csv,3,900,135,0.08404478370763879,564.76846542361,9017.0,9017,true,7.644367754,7.644367754,7.644367754,7.644367754,2741302544,33817868
trig_6.5_5.0_10.0_650_58.csv,3,650,58,0.2478581088822427,923.0111660924081,9157.0,9157,true,6.821188904,6.821188904,6.821188904,6.821188904,2728827952,33938507
trig_6.5_6.0_1.5_450_68.csv,3,450,68,0.0736739224460301,233.61180207539508,5462.0,5462,true,2.156546053,2.1673516950000002,2.1610021713333336,2.159108766,1018336128,12716256
trig_6.5_6.5_1.0_600_36.csv,3,600,36,0.0690209116340359,331.9200710771972,8085.0,8085,true,2.814623119,2.819997013,2.817310066,2.817310066,1318655760,16254870
trig_6.5_8.0_4.5_150_8.csv,3,150,8,5.912844784137891,3090.4793749654045,1298.0,1298,true,0.126498743,0.151313516,0.1444667578,0.146570413,106010848,1338157
trig_6.5_9.0_3.0_800_128.csv,3,800,128,6.856566334636373,1618.7106406300747,9439.0,9439,true,8.539743704000001,8.539743704000001,8.539743704000001,8.539743704000001,3200353696,39686191
trig_6.5_9.0_6.0_900_45.csv,3,900,45,7.072312612948346,1695.93270139673,11132.0,11132,true,15.660763872,15.660763872,15.660763872,15.660763872,5172856896,64333098
trig_6.5_9.5_5.5_950_152.csv,3,950,152,8.081421505345675,18687.266084230425,17942.0,17942,true,29.488549664,29.488549664,29.488549664,29.488549664,8814359392,109976323
trig_7.0_1.5_9.0_300_24.csv,3,300,24,0.15126251480079844,320.14939289770575,4308.0,4308,true,0.758609916,0.779829671,0.7676070004285716,0.764023946,420406464,5253705
trig_7.0_2.0_5.0_500_60.csv,3,500,60,0.020903709945844895,74.68873312160576,5552.0,5552,true,1.51599908,1.531654486,1.5230302165,1.52223365,695113872,8617913
trig_7.0_3.0_1.0_400_60.csv,3,400,60,0.09753493429385696,351.61520348557247,4498.0,4498,true,1.282007315,1.3098861640000001,1.2928539540000001,1.2897611685,671192848,8366756
trig_7.0_3.0_1.0_650_150.csv,3,650,150,0.11774675646915256,501.06013653517067,10667.0,10667,true,8.942123894,8.942123894,8.942123894,8.942123894,3409255184,42483642
trig_7.0_3.0_9.5_400_60.csv,3,400,60,0.00413380886923953,0.846729230238678,6984.0,6984,true,3.0642478050000004,3.071289116,3.0677684605000004,3.0677684605000004,1454105088,18241192
trig_7.0_5.5_4.5_900_63.csv,3,900,63,5.05605627693477,18984.91801392602,12101.0,12101,true,16.41201098,16.41201098,16.41201098,16.41201098,5402385600,67213384
trig_7.0_5.5_8.5_300_42.csv,3,300,42,2.941989628117878,4039.0176378882616,3411.0,3411,true,0.815804301,0.8388143440000001,0.8331426755714286,0.8371387400000001,478517792,5979738
trig_7.0_6.5_1.0_600_54.csv,3,600,54,0.1425630575250194,948.2640288832182,7693.0,7693,true,2.697553241,2.699279617,2.6984164290000003,2.6984164290000003,1290574640,15900252
trig_7.0_7.0_7.5_700_112.csv,3,700,112,5.800016482941678,15867.609740968363,8837.0,8837,true,7.116864703,7.116864703,7.116864703,7.116864703,2611748960,32411727
trig_7.0_7.0_8.5_750_45.csv,3,750,45,0.05694841183322019,330.0274168146455,10510.0,10510,true,6.022205733000001,6.022205733000001,6.022205733000001,6.022205733000001,2377328112,29413248
trig_7.5_10.0_3.5_500_80.csv,3,500,80,9.082004268886074,13864.442034006486,4823.0,4823,true,2.322622794,2.3401043980000003,2.3324523596666666,2.334629887,1034760176,12884403
trig_7.5_10.0_5.5_450_27.csv,3,450,27,8.599622554345121,2610.925219936692,8987.0,8987,true,3.1785487000000003,3.207358476,3.1929535880000004,3.1929535880000004,1377801456,17244952
trig_7.5_1.0_10.0_850_110.csv,3,850,110,0.03625940750469958,422.75446784860833,19488.0,19488,true,18.247475638,18.247475638,18.247475638,18.247475638,6147064368,76644362
trig_7.5_1.5_1.5_250_38.csv,3,250,38,4.746649915863126,79.70159151768561,2243.0,2243,true,0.23348021500000002,0.262962496,0.2435671607619048,0.240362823,161562864,2000045
trig_7.5_1.5_1.5_950_48.csv,3,950,48,0.15163373913243583,127.65068591857761,19078.0,19078,true,14.753983304,14.753983304,14.753983304,14.753983304,5105288272,63439196
trig_7.5_1.5_2.0_600_138.csv,3,600,138,0.11268023663471549,439.40679386230215,7335.0,7335,true,4.566934655,4.572924422000001,4.5699295385,4.5699295385,1905863008,23645867
trig_7.5_2.5_4.5_950_238.csv,3,950,238,0.020192367279421752,26.352929028141077,10545.0,10545,true,7.751927355,7.751927355,7.751927355,7.751927355,2851330880,35143476
